주차장명,주소,주차구획수,위도,경도
숭의4동제2노외주차장,인천광역시 미추홀구 숭의동 228-9,17,37.46340944,126.651745
숭의4동제4노외주차장,인천광역시 미추홀구 숭의동 248-79,6,37.4609831,126.6539544
숭의4동제5노외주차장,인천광역시 미추홀구 숭의동 2-1,42,37.465848,126.659265
"용현1,4동제2노외주차장",인천광역시 미추홀구 용현동 121-3,32,37.45527673,126.6610061
"용현1,4동제4노외주차장",인천광역시 미추홀구 용현동 128-3,29,37.45580431,126.6577351
"용현1,4동제5노외주차장",인천광역시 미추홀구 용현동 75-3,10,37.45233312,126.662524
"용현1,4동제7노외주차장",인천광역시 미추홀구 용현동 86-1,30,37.4483876,126.6603727
"용현1,4동제9노외주차장",인천광역시 미추홀구 용현동 53-1,11,37.456035,126.662862
"용현1,4동제10노외주차장",인천광역시 미추홀구 용현동 4-2,20,37.45189913,126.6658834
용현3동제1노외주차장,인천광역시 미추홀구 용현동 453-5,39,37.45798296,126.6509617
용현3동제2노외주차장,인천광역시 미추홀구 용현동 459-26,24,37.45653263,126.6504531
주안6동제3노외주차장,인천광역시 미추홀구 주안동 53-14,72,37.46295507,126.686476
주안6동제4노외주차장,인천광역시 미추홀구 주안동 924-25,43,37.45973961,126.6916664
주안7동제1노외주차장,인천광역시 미추홀구 주안동 854-45,28,37.44684609,126.674863
주안7동제2노외주차장,인천광역시 미추홀구 주안동 1336-30,17,37.44570947,126.6756544
주안7동제3노외주차장,인천광역시 미추홀구 주안동 1271-8,147,37.446215,126.6786446
주안8동제1노외주차장,인천광역시 미추홀구 주안동 1498-6,29,37.44731614,126.6929198
주안8동제2노외주차장,인천광역시 미추홀구 주안동 1465-13,33,37.44230178,126.6938715
관교동제1노외주차장,인천광역시 미추홀구 관교동 321-13,11,37.447379,126.6929198
관교동제2노외주차장,인천광역시 미추홀구 관교동 495,64,37.44230178,126.6938715
문학동제1노외주차장,인천광역시 미추홀구 문학동 331-5,15,37.44049644,126.679025
문학동제3노외주차장,인천광역시 미추홀구 문학동 392-2,28,37.436622,126.685306
문학동제4노외주차장,인천광역시 미추홀구 문학동 383-4,25,37.438038,126.686272
"숭의1,3동제1노외주차장",인천광역시 미추홀구 숭의동 160-72,3,37.46393881,126.6455762
화동,울산광역시 북구 화봉동 365,95,35.59120863,129.373017
화봉동 422-1,울산광역시 북구 화봉동 422-1,6,35.59280303,129.3619876
화봉동 1460-4,울산광역시 북구 화봉동 1460-4,8,35.59084447,129.3693805
현대자동차사택,울산광역시 북구 양정동 772-1,23,35.54152596,129.3921284
편백산림욕장,울산광역시 북구 달천동 767-1,70,35.64120624,129.3022263
달천농공단지3,울산광역시 북구 달천동 218-4,44,35.6385017,129.3122406
강산1 노상주차장,충청남도 논산시 강산동 673,22,36.1939859,127.0878326
농소3동주민센터,울산광역시 북구 상안동 381-11,21,35.62901117,129.3384147
효죽이면,울산광역시 북구 효문동 958-16,15,35.56540523,129.3729512
연암,울산광역시 북구 연암동 322-2,8,35.58383213,129.368611
상방,울산광역시 북구 연암동 435-4,6,35.58215043,129.3659003
상방공원 이면,울산광역시 북구 연암동 1095-8,63,35.58384178,129.3677606
상방마을이면,울산광역시 북구 연암동 1095-8,4,35.58384178,129.3677606
벽산반점 앞,울산광역시 북구 연암동 376-5,33,35.58399048,129.3665715
성원아파트 이면,울산광역시 북구 연암동 1097-2,23,35.58649171,129.3645728
벽산아파트 이면,울산광역시 북구 연암동 1097-5,34,35.5851762,129.3645395
달천농공단지1,울산광역시 북구 달천동 212-8,35,35.63431766,129.3157271
효성학원 뒤,울산광역시 북구 연암동 1095-6,15,35.58399048,129.3665715
홍길동숯불갈비,울산광역시 북구 연암동 1093-8,27,35.58120998,129.3685543
21세기학원 뒤 노상,울산광역시 북구 연암동 1092-4,38,35.58778148,129.3708399
효문노상,울산광역시 북구 화봉동 961-3,141,35.58987657,129.3712729
화봉,울산광역시 북구 화봉동 450-1,25,35.58855465,129.3678408
일취월장학원 노상,울산광역시 북구 화봉동 957-5,21,35.59102327,129.3607658
동울산세무소 이면,울산광역시 북구 화봉동 957-10,20,35.58705151,129.3597054
화봉토속정 노상,울산광역시 북구 화봉동 957-11,15,35.5873179,129.3608575
정덕유료주차장,대구광역시 중구 종로2가 12,15,35.869032,128.5920802
신동영유료주차장,대구광역시 중구 북성로1가 96-2,11,35.8744185,128.5941912
문화유료주차장,대구광역시 중구 문화동 12-19,32,35.871384,128.596975
봉산유료주차장,대구광역시 중구 봉산동 25-7,13,35.865693,128.5968799
상현1동,경기도 용인시 수지구 상현동 839,35,37.304655,127.0811457
성복동,경기도 용인시 수지구 성복동 646-42,47,37.31648782,127.0690016
기흥노상,경기도 용인시 기흥구 신갈로58번길,103,37.272409,127.10741
구갈로 노상,경기도 용인시 기흥구 구갈로72번길,44,37.280734,127.11426
화지4통 노외주차장,충청남도 논산시 화지동 31-66,29,36.20787608,127.0904519
화지시장2 노외주차장,충청남도 논산시 화지동 42-16,33,36.20745546,127.0854965
화지시장1 노외주차장,충청남도 논산시 대교동 321-56,51,36.20858808,127.085011
대흥천변 노외주차장,충청남도 논산시 강경읍 대흥리 7,77,36.15711525,127.0145923
옥녀교 주차장,충청남도 논산시 강경읍 서창리 124-2,32,36.16341546,127.0116521
화지시장3 노외주차장,충청남도 논산시 화지동 82-1,72,36.206653,127.0843151
노성 노외주차장,충청남도 논산시 노성면 교촌리 346-10,43,36.28359398,127.127356
안심1 무료노외주차장,충청남도 논산시 연무읍 금곡리 4-27,13,36.12165783,127.0979096
안심2 무료노외주차장,충청남도 논산시 연무읍 안심리 76-32,12,36.12656501,127.0986026
안심3 무료노외주차장,충청남도 논산시 연무읍 안심리 76-6,9,36.12454577,127.0981282
취암4 노외주차장,충청남도 논산시 취암동 1065-8,29,36.20097461,127.0922097
목감2,경기도 시흥시 목감동 401,33,37.3829496,126.860748
목감3,경기도 시흥시 조남동 658,31,37.3776568,126.8519873
목감4,경기도 시흥시 조남동 656,42,37.378099,126.8539113
목감5,경기도 시흥시 산현동 505,38,37.3763788,126.8447355
신천2교,경기도 시흥시 신천동 844-13,44,37.4361511,126.78159
배곧광장,경기도 시흥시 정왕동 1771-31,643,37.36864932,126.7268071
배곧 제1공영,경기도 시흥시 정왕동 2394,103,37.3816088,126.7342135
취암13 노상주차장,충청남도 논산시 취암동 606-17,14,36.20314022,127.0875153
내동2 노상주차장,충청남도 논산시 내동 1092,26,36.19185195,127.0916599
연산3 노상주차장,충청남도 논산시 연산면 청동리 579-5,41,36.21362188,127.2000552
취암12 노상주차장,충청남도 논산시 취암동 562-32,48,36.19905368,127.0896211
마산 안심로 주차장,충청남도 논산시 연무읍 동산리 894-258,110,36.12865075,127.1029861
대흥1 노상주차장,충청남도 논산시 강경읍 염천리 20,19,36.16097864,127.0146226
부창로 공영주차장,충청남도 논산시 부창동 106-5,58,36.19539844,127.0816119
취암14 노상주차장,충청남도 논산시 취암동 1004,35,36.19591754,127.0882217
오거리 주차장,충청남도 논산시 취암동 595-3,36,36.20181055,127.0858126
금곡 노외주차장,충청남도 논산시 연무읍 금곡리 54-2,32,36.11464369,127.0979912
안산 노외주차장,충청남도 논산시 양촌면 인천리 330-3,32,36.13809859,127.2363674
대교 하상주차장,충청남도 논산시 대교동 319,216,36.21039377,127.0849512
취암1 노외주차장,충청남도 논산시 취암동 545-2,56,36.19650948,127.0890265
내동1 노외주차장,충청남도 논산시 내동 825,116,36.18596038,127.0991767
옥녀봉 주차장,충청남도 논산시 강경읍 북옥리 109-2,14,36.165126,127.0131119
반월2 노외주차장,충청남도 논산시 반월동 199-34,18,36.20518208,127.0905498
취암2 노외주차장,충청남도 논산시 취암동 909-1,32,36.19459538,127.0897603
금강유원지 주차장,충청남도 논산시 강경읍 황산리 1-2,244,36.15994133,127.0111288
안심시장 무료주차장,충청남도 논산시 연무읍 안심리 15-11,14,36.12946564,127.0974775
취암3 노외주차장,충청남도 논산시 취암동 1054,60,36.20253951,127.0891125
서창5호,인천광역시 남동구 서창동 567-4,60,37.434246,126.7512982
서창6호,인천광역시 남동구 서창동 556-4,18,37.4373464,126.7462635
도림제1,인천광역시 남동구 도림동 652-1,28,37.4221455,126.7293332
백범,인천광역시 남동구 간석동 8-2,6,37.4616295,126.7185154
만월8호,인천광역시 남동구 만수3동 111-186,3,37.4621657,126.7264527
만월9호,인천광역시 남동구 만수3동 866-24,21,37.4602378,126.7281583
만월10호,인천광역시 남동구 만수3동 111-92,16,37.4614411,126.7277762
주원,인천광역시 남동구 간석4동 371-2,6,37.4655486,126.7011308
석촌제1호,인천광역시 남동구 간석2동 137-11,10,37.4612258,126.7128706
남동공단1호,인천광역시 남동구 남촌동 624-11,62,37.4155497,126.7043887
만월제11호,인천광역시 남동구 만수3동 109-99,38,37.4619951,126.728185
모래마을5호,인천광역시 남동구 구월4동 1268-10,10,37.4531638,126.7213949
문화서제2,인천광역시 남동구 구월동 1103-3,21,37.4518695,126.6952754
문화서제3,인천광역시 남동구 구월동 1377,23,37.4467694,126.6968895
소래제5,인천광역시 남동구 논현동 66-99,105,37.4014208,126.7393848
진주4호,인천광역시 남동구 만수5동 895-6,43,37.4582301,126.725796
문화서제4호,인천광역시 남동구 구월동1108-12,13,37.4515184,126.6977566
양지제2호,인천광역시 남동구 간석동 416-1,19,37.4599292,126.704698
취암10 노상주차장,충청남도 논산시 반월동 199-1,50,36.20876679,127.0965298
고려병원 노상주차장,충청남도 논산시 반월동 192,23,36.20450008,127.0823719
죽평2 노상주차장,충청남도 논산시 연무읍 금곡리 77-16,15,36.11203759,127.098059
신촌마을 주차장,전라북도 익산시 춘포면 춘포리 145-7,50,35.897233,127.0030306
판문마을 주차장,전라북도 익산시 춘포면 용연리 529-6,30,35.90113583,127.0184639
남부시장 주차장,전라북도 익산시 인화동2가 7,99,35.9319147,126.9533793
인화동 임시공영주차장,전라북도 익산시 인화동2가 28-2,33,35.93218349,126.9544641
비음로 노상주차장,경상남도 창원시 성산구 대방동 263,36,35.216667,128.710714
가양로(개나리 4차아파트 옆) 노상주차장,경상남도 창원시 성산구 남양동 504,104,35.208744,128.7031713
가음로 13번길 노상주차장,경상남도 창원시 성산구 남양동 503-1,178,35.211986,128.699686
송촌소리공영주차장,대전광역시 대덕구 송촌동 448-1,24,36.36731791,127.4364683
송촌대양공영주차장,대전광역시 대덕구 송촌동 487-1,29,36.362229,127.439054
송촌진가쟁이공영주차장,대전광역시 대덕구 송촌동 505-2,55,36.3628019,127.4451812
법동생활체육공영주차장,대전광역시 대덕구 법동 440-1,34,36.3749852,127.4284054
대화동 두레 주차장,대전광역시 대덕구 대화동 16-25,6,36.3634035,127.417612
신탄진역앞공영주차장,대전광역시 대덕구 신탄진동 140-25,41,36.4503898,127.4297235
산중골주차장,대전광역시 대덕구 읍내동 11-1,89,36.3781775,127.4314525
신대지구 제1공영주차장,대전광역시 대덕구 신대동 357-5,15,36.3977378,127.4205356
신대지구 제2공영주차장,대전광역시 대덕구 신대동 238-1,14,36.3981338,127.4189429
비래동공영주차장,대전광역시 대덕구 비래동 143-7,25,36.354602,127.4527253
대덕산업단지주차장,대전광역시 대덕구 문평동 80-1,111,36.446084,127.4035878
이현동주차장,대전광역시 대덕구 이현동 190,15,36.4136717,127.4659683
남경지구 제1공영주차장,대전광역시 대덕구 신탄진동 266-15,16,36.4434928,127.4318297
무척산주차장,경상남도 김해시 생림면 생철리 201,136,35.34718754,128.855235
반룡산공원,경상남도 김해시 관동동 산 59-1,84,35.179651,128.805994
능동체육공원,경상남도 김해시 삼문동 120,30,35.201185,128.798885
대청계곡,경상남도 김해시 대청동 산 112-130,84,35.184217,128.773528
테크노밸리 상우주차장,경상남도 김해시 진례면 고모리 1577-8,122,35.2706187,128.775033
테크노밸리 중앙주차장,경상남도 김해시 진례면 고모리 1581-10,97,35.267755,128.769448
테크노밸리 상평주차장,경상남도 김해시 진례면 담안리 1563-7,150,35.2603762,128.770447
테크노밸리 개동주차장,경상남도 김해시 진례면 담안리 1565-3,75,35.2613415,128.773457
내동 평전사거리,경상남도 김해시 내동 171-4,24,35.24041823,128.8609014
내동 15통,경상남도 김해시 내동 493,18,35.239411,128.859658
율하 먹자촌,경상남도 김해시 율하동 1322,20,35.17422337,128.8146357
구산동고분군,경상남도 김해시 구산동 61-4,9,35.2441153,128.8801023
시청사 복합주차장,경상남도 김해시 부원동 553-1,454,35.22646166,128.8900186
주촌 내삼마을 마을공동주차장,경상남도 김해시 주촌면 내삼리 982,6,35.2361245,128.814318
봉덕공영주차장,대구광역시 남구 봉덕동 1002-69,62,35.8422057,128.6017251
봉삼공영주차장,대구광역시 남구 봉덕동 687-8,36,35.84281055,128.5972092
대명2동공영주차장,대구광역시 남구 대명동 1803-10,31,35.85511649,128.5893588
고산골공영주차장,대구광역시 남구 봉덕동 1256,88,35.82991311,128.6033925
